trial,choice,rate,noise,cumulativerate
21,0,0.4,0.2,0.5714285714285714
22,1,0.4,0.2,0.5909090909090909
23,0,0.4,0.2,0.5652173913043478
24,0,0.4,0.2,0.5416666666666666
25,1,0.4,0.2,0.56
26,0,0.4,0.2,0.5384615384615384
27,1,0.4,0.2,0.5555555555555556
28,0,0.4,0.2,0.5357142857142857
29,1,0.4,0.2,0.5517241379310345
30,1,0.4,0.2,0.5666666666666667
31,1,0.4,0.2,0.5806451612903226
32,0,0.4,0.2,0.5625
33,1,0.4,0.2,0.5757575757575758
34,0,0.4,0.2,0.5588235294117647
35,1,0.4,0.2,0.5714285714285714
36,0,0.4,0.2,0.5555555555555556
37,0,0.4,0.2,0.5405405405405406
38,0,0.4,0.2,0.5263157894736842
39,1,0.4,0.2,0.5384615384615384
40,1,0.4,0.2,0.55
41,0,0.4,0.2,0.5365853658536586
42,0,0.4,0.2,0.5238095238095238
43,1,0.4,0.2,0.5348837209302325
44,0,0.4,0.2,0.5227272727272727
45,0,0.4,0.2,0.5111111111111111
46,0,0.4,0.2,0.5
47,0,0.4,0.2,0.48936170212765956
48,0,0.4,0.2,0.4791666666666667
49,0,0.4,0.2,0.46938775510204084
50,1,0.4,0.2,0.48
51,1,0.4,0.2,0.49019607843137253
52,1,0.4,0.2,0.5
53,0,0.4,0.2,0.49056603773584906
54,1,0.4,0.2,0.5
55,0,0.4,0.2,0.4909090909090909
56,1,0.4,0.2,0.5
57,0,0.4,0.2,0.49122807017543857
58,1,0.4,0.2,0.5
59,1,0.4,0.2,0.5084745762711864
60,0,0.4,0.2,0.5
61,0,0.4,0.2,0.4918032786885246
62,0,0.4,0.2,0.4838709677419355
63,0,0.4,0.2,0.47619047619047616
64,0,0.4,0.2,0.46875
65,1,0.4,0.2,0.47692307692307695
66,0,0.4,0.2,0.4696969696969697
67,0,0.4,0.2,0.4626865671641791
68,0,0.4,0.2,0.45588235294117646
69,0,0.4,0.2,0.4492753623188406
70,0,0.4,0.2,0.44285714285714284
71,0,0.4,0.2,0.43661971830985913
72,1,0.4,0.2,0.4444444444444444
73,1,0.4,0.2,0.4520547945205479
74,1,0.4,0.2,0.4594594594594595
75,1,0.4,0.2,0.4666666666666667
76,0,0.4,0.2,0.4605263157894737
77,0,0.4,0.2,0.45454545454545453
78,1,0.4,0.2,0.46153846153846156
79,0,0.4,0.2,0.45569620253164556
80,1,0.4,0.2,0.4625
81,1,0.4,0.2,0.4691358024691358
82,0,0.4,0.2,0.4634146341463415
83,1,0.4,0.2,0.46987951807228917
84,0,0.4,0.2,0.4642857142857143
85,1,0.4,0.2,0.47058823529411764
86,0,0.4,0.2,0.46511627906976744
87,1,0.4,0.2,0.47126436781609193
88,0,0.4,0.2,0.4659090909090909
89,0,0.4,0.2,0.4606741573033708
90,1,0.4,0.2,0.4666666666666667
91,0,0.4,0.2,0.46153846153846156
92,0,0.4,0.2,0.45652173913043476
93,0,0.4,0.2,0.45161290322580644
94,1,0.4,0.2,0.4574468085106383
95,0,0.4,0.2,0.45263157894736844
96,0,0.4,0.2,0.4479166666666667
97,0,0.4,0.2,0.44329896907216493
98,0,0.4,0.2,0.4387755102040816
99,1,0.4,0.2,0.4444444444444444
100,1,0.4,0.2,0.45
101,0,0.4,0.2,0.44554455445544555
102,1,0.4,0.2,0.45098039215686275
103,0,0.4,0.2,0.44660194174757284
104,0,0.4,0.2,0.4423076923076923
105,1,0.4,0.2,0.44761904761904764
106,0,0.4,0.2,0.44339622641509435
107,0,0.4,0.2,0.4392523364485981
108,0,0.4,0.2,0.4351851851851852
109,0,0.4,0.2,0.43119266055045874
110,1,0.4,0.2,0.43636363636363634
111,0,0.4,0.2,0.43243243243243246
112,0,0.4,0.2,0.42857142857142855
113,1,0.4,0.2,0.4336283185840708
114,0,0.4,0.2,0.4298245614035088
115,0,0.4,0.2,0.4260869565217391
116,0,0.4,0.2,0.4224137931034483
117,0,0.4,0.2,0.4188034188034188
118,1,0.4,0.2,0.423728813559322
119,0,0.4,0.2,0.42016806722689076
120,0,0.4,0.2,0.4166666666666667
1,1,0.5,0.2,1
2,1,0.5,0.2,1
3,0,0.5,0.2,0.6666666666666666
4,1,0.5,0.2,0.75
5,0,0.5,0.2,0.6
6,1,0.5,0.2,0.6666666666666666
7,1,0.5,0.2,0.7142857142857143
8,0,0.5,0.2,0.625
9,0,0.5,0.2,0.5555555555555556
10,0,0.5,0.2,0.5
11,0,0.5,0.2,0.45454545454545453
12,0,0.5,0.2,0.4166666666666667
13,0,0.5,0.2,0.38461538461538464
14,0,0.5,0.2,0.35714285714285715
15,1,0.5,0.2,0.4
16,0,0.5,0.2,0.375
17,1,0.5,0.2,0.4117647058823529
18,1,0.5,0.2,0.4444444444444444
19,1,0.5,0.2,0.47368421052631576
20,0,0.5,0.2,0.45
21,1,0.5,0.2,0.47619047619047616
22,1,0.5,0.2,0.5
23,0,0.5,0.2,0.4782608695652174
24,1,0.5,0.2,0.5
25,1,0.5,0.2,0.52
26,1,0.5,0.2,0.5384615384615384
27,1,0.5,0.2,0.5555555555555556
28,0,0.5,0.2,0.5357142857142857
29,1,0.5,0.2,0.5517241379310345
30,0,0.5,0.2,0.5333333333333333
31,0,0.5,0.2,0.5161290322580645
32,1,0.5,0.2,0.53125
33,0,0.5,0.2,0.5151515151515151
34,1,0.5,0.2,0.5294117647058824
35,1,0.5,0.2,0.5428571428571428
36,1,0.5,0.2,0.5555555555555556
37,0,0.5,0.2,0.5405405405405406
38,0,0.5,0.2,0.5263157894736842
39,1,0.5,0.2,0.5384615384615384
40,0,0.5,0.2,0.525
41,1,0.5,0.2,0.5365853658536586
42,1,0.5,0.2,0.5476190476190477
43,0,0.5,0.2,0.5348837209302325
44,1,0.5,0.2,0.5454545454545454
45,1,0.5,0.2,0.5555555555555556
46,0,0.5,0.2,0.5434782608695652
47,0,0.5,0.2,0.5319148936170213
48,1,0.5,0.2,0.5416666666666666
49,0,0.5,0.2,0.5306122448979592
50,0,0.5,0.2,0.52
51,1,0.5,0.2,0.5294117647058824
52,1,0.5,0.2,0.5384615384615384
53,0,0.5,0.2,0.5283018867924528
54,0,0.5,0.2,0.5185185185185185
55,1,0.5,0.2,0.5272727272727272
56,0,0.5,0.2,0.5178571428571429
57,0,0.5,0.2,0.5087719298245614
58,0,0.5,0.2,0.5
59,0,0.5,0.2,0.4915254237288136
60,1,0.5,0.2,0.5
61,0,0.5,0.2,0.4918032786885246
62,0,0.5,0.2,0.4838709677419355
63,1,0.5,0.2,0.49206349206349204
64,1,0.5,0.2,0.5
65,0,0.5,0.2,0.49230769230769234
66,0,0.5,0.2,0.48484848484848486
67,1,0.5,0.2,0.4925373134328358
68,0,0.5,0.2,0.4852941176470588
69,0,0.5,0.2,0.4782608695652174
70,0,0.5,0.2,0.4714285714285714
71,1,0.5,0.2,0.4788732394366197
72,1,0.5,0.2,0.4861111111111111
73,0,0.5,0.2,0.4794520547945205
74,0,0.5,0.2,0.47297297297297297
75,1,0.5,0.2,0.48
76,0,0.5,0.2,0.47368421052631576
77,0,0.5,0.2,0.4675324675324675
78,1,0.5,0.2,0.47435897435897434
79,1,0.5,0.2,0.4810126582278481
80,1,0.5,0.2,0.4875
81,0,0.5,0.2,0.48148148148148145
82,0,0.5,0.2,0.47560975609756095
83,1,0.5,0.2,0.4819277108433735
84,0,0.5,0.2,0.47619047619047616
85,0,0.5,0.2,0.47058823529411764
86,0,0.5,0.2,0.46511627906976744
87,0,0.5,0.2,0.45977011494252873
88,0,0.5,0.2,0.45454545454545453
89,1,0.5,0.2,0.4606741573033708
90,1,0.5,0.2,0.4666666666666667
91,1,0.5,0.2,0.4725274725274725
92,1,0.5,0.2,0.4782608695652174
93,0,0.5,0.2,0.4731182795698925
94,0,0.5,0.2,0.46808510638297873
95,1,0.5,0.2,0.47368421052631576
96,0,0.5,0.2,0.46875
97,0,0.5,0.2,0.4639175257731959
98,0,0.5,0.2,0.45918367346938777
99,0,0.5,0.2,0.45454545454545453
100,0,0.5,0.2,0.45
101,1,0.5,0.2,0.45544554455445546
102,0,0.5,0.2,0.45098039215686275
103,0,0.5,0.2,0.44660194174757284
104,1,0.5,0.2,0.4519230769230769
105,1,0.5,0.2,0.45714285714285713
106,0,0.5,0.2,0.4528301886792453
107,1,0.5,0.2,0.45794392523364486
108,0,0.5,0.2,0.4537037037037037
109,1,0.5,0.2,0.45871559633027525
110,0,0.5,0.2,0.45454545454545453
111,0,0.5,0.2,0.45045045045045046
112,0,0.5,0.2,0.44642857142857145
113,0,0.5,0.2,0.4424778761061947
114,1,0.5,0.2,0.4473684210526316
115,0,0.5,0.2,0.4434782608695652
116,1,0.5,0.2,0.4482758620689655
117,1,0.5,0.2,0.452991452991453
118,0,0.5,0.2,0.4491525423728814
119,1,0.5,0.2,0.453781512605042
120,1,0.5,0.2,0.4583333333333333
1,0,0.6000000000000001,0.2,0
2,0,0.6000000000000001,0.2,0
3,1,0.6000000000000001,0.2,0.3333333333333333
4,1,0.6000000000000001,0.2,0.5
5,1,0.6000000000000001,0.2,0.6
6,1,0.6000000000000001,0.2,0.6666666666666666
7,1,0.6000000000000001,0.2,0.7142857142857143
8,0,0.6000000000000001,0.2,0.625
9,1,0.6000000000000001,0.2,0.6666666666666666
10,1,0.6000000000000001,0.2,0.7
11,0,0.6000000000000001,0.2,0.6363636363636364
12,1,0.6000000000000001,0.2,0.6666666666666666
13,1,0.6000000000000001,0.2,0.6923076923076923
14,0,0.6000000000000001,0.2,0.6428571428571429
15,0,0.6000000000000001,0.2,0.6
16,1,0.6000000000000001,0.2,0.625
17,1,0.6000000000000001,0.2,0.6470588235294118
18,1,0.6000000000000001,0.2,0.6666666666666666
19,1,0.6000000000000001,0.2,0.6842105263157895
20,0,0.6000000000000001,0.2,0.65
21,0,0.6000000000000001,0.2,0.6190476190476191
22,0,0.6000000000000001,0.2,0.5909090909090909
23,1,0.6000000000000001,0.2,0.6086956521739131
24,1,0.6000000000000001,0.2,0.625
25,0,0.6000000000000001,0.2,0.6
26,1,0.6000000000000001,0.2,0.6153846153846154
27,1,0.6000000000000001,0.2,0.6296296296296297
28,0,0.6000000000000001,0.2,0.6071428571428571
29,1,0.6000000000000001,0.2,0.6206896551724138
30,1,0.6000000000000001,0.2,0.6333333333333333
31,1,0.6000000000000001,0.2,0.6451612903225806
32,1,0.6000000000000001,0.2,0.65625
33,1,0.6000000000000001,0.2,0.6666666666666666
34,1,0.6000000000000001,0.2,0.6764705882352942
35,1,0.6000000000000001,0.2,0.6857142857142857
36,1,0.6000000000000001,0.2,0.6944444444444444
37,0,0.6000000000000001,0.2,0.6756756756756757
38,0,0.6000000000000001,0.2,0.6578947368421053
39,0,0.6000000000000001,0.2,0.6410256410256411
40,0,0.6000000000000001,0.2,0.625
41,0,0.6000000000000001,0.2,0.6097560975609756
42,1,0.6000000000000001,0.2,0.6190476190476191
43,0,0.6000000000000001,0.2,0.6046511627906976
44,0,0.6000000000000001,0.2,0.5909090909090909
45,1,0.6000000000000001,0.2,0.6
46,0,0.6000000000000001,0.2,0.5869565217391305
47,0,0.6000000000000001,0.2,0.574468085106383
48,0,0.6000000000000001,0.2,0.5625
49,1,0.6000000000000001,0.2,0.5714285714285714
50,1,0.6000000000000001,0.2,0.58
51,1,0.6000000000000001,0.2,0.5882352941176471
52,1,0.6000000000000001,0.2,0.5961538461538461
53,0,0.6000000000000001,0.2,0.5849056603773585
54,0,0.6000000000000001,0.2,0.5740740740740741
55,1,0.6000000000000001,0.2,0.5818181818181818
56,0,0.6000000000000001,0.2,0.5714285714285714
57,0,0.6000000000000001,0.2,0.5614035087719298
58,0,0.6000000000000001,0.2,0.5517241379310345
59,0,0.6000000000000001,0.2,0.5423728813559322
60,1,0.6000000000000001,0.2,0.55
61,1,0.6000000000000001,0.2,0.5573770491803278
62,1,0.6000000000000001,0.2,0.5645161290322581
63,1,0.6000000000000001,0.2,0.5714285714285714
64,1,0.6000000000000001,0.2,0.578125
65,0,0.6000000000000001,0.2,0.5692307692307692
66,0,0.6000000000000001,0.2,0.5606060606060606
67,1,0.6000000000000001,0.2,0.5671641791044776
68,1,0.6000000000000001,0.2,0.5735294117647058
69,1,0.6000000000000001,0.2,0.5797101449275363
70,1,0.6000000000000001,0.2,0.5857142857142857
71,0,0.6000000000000001,0.2,0.5774647887323944
72,0,0.6000000000000001,0.2,0.5694444444444444
73,0,0.6000000000000001,0.2,0.5616438356164384
74,0,0.6000000000000001,0.2,0.5540540540540541
75,0,0.6000000000000001,0.2,0.5466666666666666
76,0,0.6000000000000001,0.2,0.5394736842105263
77,0,0.6000000000000001,0.2,0.5324675324675324
78,1,0.6000000000000001,0.2,0.5384615384615384
79,1,0.6000000000000001,0.2,0.5443037974683544
80,0,0.6000000000000001,0.2,0.5375
81,1,0.6000000000000001,0.2,0.5432098765432098
82,1,0.6000000000000001,0.2,0.5487804878048781
83,1,0.6000000000000001,0.2,0.5542168674698795
84,0,0.6000000000000001,0.2,0.5476190476190477
85,1,0.6000000000000001,0.2,0.5529411764705883
86,1,0.6000000000000001,0.2,0.5581395348837209
87,0,0.6000000000000001,0.2,0.5517241379310345
88,1,0.6000000000000001,0.2,0.5568181818181818
89,1,0.6000000000000001,0.2,0.5617977528089888
90,0,0.6000000000000001,0.2,0.5555555555555556
91,1,0.6000000000000001,0.2,0.5604395604395604
92,0,0.6000000000000001,0.2,0.5543478260869565
93,1,0.6000000000000001,0.2,0.5591397849462365
94,1,0.6000000000000001,0.2,0.5638297872340425
95,1,0.6000000000000001,0.2,0.5684210526315789
96,0,0.6000000000000001,0.2,0.5625
97,1,0.6000000000000001,0.2,0.5670103092783505
98,0,0.6000000000000001,0.2,0.5612244897959183
99,0,0.6000000000000001,0.2,0.5555555555555556
100,0,0.6000000000000001,0.2,0.55
101,1,0.6000000000000001,0.2,0.5544554455445545
102,1,0.6000000000000001,0.2,0.5588235294117647
103,1,0.6000000000000001,0.2,0.5631067961165048
104,0,0.6000000000000001,0.2,0.5576923076923077
105,0,0.6000000000000001,0.2,0.5523809523809524
106,1,0.6000000000000001,0.2,0.5566037735849056
107,1,0.6000000000000001,0.2,0.5607476635514018
108,1,0.6000000000000001,0.2,0.5648148148148148
109,0,0.6000000000000001,0.2,0.5596330275229358
110,1,0.6000000000000001,0.2,0.5636363636363636
111,1,0.6000000000000001,0.2,0.5675675675675675
112,0,0.6000000000000001,0.2,0.5625
113,0,0.6000000000000001,0.2,0.5575221238938053
114,1,0.6000000000000001,0.2,0.5614035087719298
115,0,0.6000000000000001,0.2,0.5565217391304348
116,0,0.6000000000000001,0.2,0.5517241379310345
117,0,0.6000000000000001,0.2,0.5470085470085471
118,1,0.6000000000000001,0.2,0.5508474576271186
119,1,0.6000000000000001,0.2,0.5546218487394958
120,1,0.6000000000000001,0.2,0.5583333333333333
1,1,0.7000000000000001,0.2,1
2,1,0.7000000000000001,0.2,1
3,1,0.7000000000000001,0.2,1
4,1,0.7000000000000001,0.2,1
5,1,0.7000000000000001,0.2,1
6,1,0.7000000000000001,0.2,1
7,1,0.7000000000000001,0.2,1
8,0,0.7000000000000001,0.2,0.875
9,1,0.7000000000000001,0.2,0.8888888888888888
10,1,0.7000000000000001,0.2,0.9
11,0,0.7000000000000001,0.2,0.8181818181818182
12,1,0.7000000000000001,0.2,0.8333333333333334
13,0,0.7000000000000001,0.2,0.7692307692307693
14,0,0.7000000000000001,0.2,0.7142857142857143
15,0,0.7000000000000001,0.2,0.6666666666666666
16,1,0.7000000000000001,0.2,0.6875
17,1,0.7000000000000001,0.2,0.7058823529411765
18,1,0.7000000000000001,0.2,0.7222222222222222
19,1,0.7000000000000001,0.2,0.7368421052631579
20,1,0.7000000000000001,0.2,0.75
21,1,0.7000000000000001,0.2,0.7619047619047619
22,0,0.7000000000000001,0.2,0.7272727272727273
23,0,0.7000000000000001,0.2,0.6956521739130435
24,1,0.7000000000000001,0.2,0.7083333333333334
25,1,0.7000000000000001,0.2,0.72
26,1,0.7000000000000001,0.2,0.7307692307692307
27,1,0.7000000000000001,0.2,0.7407407407407407
28,1,0.7000000000000001,0.2,0.75
29,0,0.7000000000000001,0.2,0.7241379310344828
30,1,0.7000000000000001,0.2,0.7333333333333333
31,1,0.7000000000000001,0.2,0.7419354838709677
32,0,0.7000000000000001,0.2,0.71875
33,1,0.7000000000000001,0.2,0.7272727272727273
34,1,0.7000000000000001,0.2,0.7352941176470589
35,0,0.7000000000000001,0.2,0.7142857142857143
36,1,0.7000000000000001,0.2,0.7222222222222222
37,1,0.7000000000000001,0.2,0.7297297297297297
38,1,0.7000000000000001,0.2,0.7368421052631579
39,1,0.7000000000000001,0.2,0.7435897435897436
40,1,0.7000000000000001,0.2,0.75
41,0,0.7000000000000001,0.2,0.7317073170731707
42,1,0.7000000000000001,0.2,0.7380952380952381
43,1,0.7000000000000001,0.2,0.7441860465116279
44,1,0.7000000000000001,0.2,0.75
45,1,0.7000000000000001,0.2,0.7555555555555555
46,1,0.7000000000000001,0.2,0.7608695652173914
47,1,0.7000000000000001,0.2,0.7659574468085106
48,1,0.7000000000000001,0.2,0.7708333333333334
49,1,0.7000000000000001,0.2,0.7755102040816326
50,1,0.7000000000000001,0.2,0.78
51,0,0.7000000000000001,0.2,0.7647058823529411
52,1,0.7000000000000001,0.2,0.7692307692307693
53,1,0.7000000000000001,0.2,0.7735849056603774
54,1,0.7000000000000001,0.2,0.7777777777777778
55,1,0.7000000000000001,0.2,0.7818181818181819
56,0,0.7000000000000001,0.2,0.7678571428571429
57,1,0.7000000000000001,0.2,0.7719298245614035
58,1,0.7000000000000001,0.2,0.7758620689655172
59,1,0.7000000000000001,0.2,0.7796610169491526
60,1,0.7000000000000001,0.2,0.7833333333333333
61,1,0.7000000000000001,0.2,0.7868852459016393
62,0,0.7000000000000001,0.2,0.7741935483870968
63,0,0.7000000000000001,0.2,0.7619047619047619
64,0,0.7000000000000001,0.2,0.75
65,1,0.7000000000000001,0.2,0.7538461538461538
66,0,0.7000000000000001,0.2,0.7424242424242424
67,1,0.7000000000000001,0.2,0.746268656716418
68,1,0.7000000000000001,0.2,0.75
69,1,0.7000000000000001,0.2,0.7536231884057971
70,1,0.7000000000000001,0.2,0.7571428571428571
71,1,0.7000000000000001,0.2,0.7605633802816901
72,1,0.7000000000000001,0.2,0.7638888888888888
73,1,0.7000000000000001,0.2,0.7671232876712328
74,0,0.7000000000000001,0.2,0.7567567567567568
75,1,0.7000000000000001,0.2,0.76
76,1,0.7000000000000001,0.2,0.7631578947368421
77,0,0.7000000000000001,0.2,0.7532467532467533
78,0,0.7000000000000001,0.2,0.7435897435897436
79,0,0.7000000000000001,0.2,0.7341772151898734
80,0,0.7000000000000001,0.2,0.725
81,1,0.7000000000000001,0.2,0.7283950617283951
82,0,0.7000000000000001,0.2,0.7195121951219512
83,1,0.7000000000000001,0.2,0.7228915662650602
84,1,0.7000000000000001,0.2,0.7261904761904762
85,1,0.7000000000000001,0.2,0.7294117647058823
86,1,0.7000000000000001,0.2,0.7325581395348837
87,1,0.7000000000000001,0.2,0.735632183908046
88,0,0.7000000000000001,0.2,0.7272727272727273
89,1,0.7000000000000001,0.2,0.7303370786516854
90,1,0.7000000000000001,0.2,0.7333333333333333
91,1,0.7000000000000001,0.2,0.7362637362637363
92,1,0.7000000000000001,0.2,0.7391304347826086
93,1,0.7000000000000001,0.2,0.7419354838709677
94,0,0.7000000000000001,0.2,0.7340425531914894
95,1,0.7000000000000001,0.2,0.7368421052631579
96,1,0.7000000000000001,0.2,0.7395833333333334
97,1,0.7000000000000001,0.2,0.7422680412371134
98,1,0.7000000000000001,0.2,0.7448979591836735
99,1,0.7000000000000001,0.2,0.7474747474747475
100,1,0.7000000000000001,0.2,0.75
101,0,0.7000000000000001,0.2,0.7425742574257426
102,1,0.7000000000000001,0.2,0.7450980392156863
103,1,0.7000000000000001,0.2,0.7475728155339806
104,1,0.7000000000000001,0.2,0.75
105,1,0.7000000000000001,0.2,0.7523809523809524
106,1,0.7000000000000001,0.2,0.7547169811320755
107,0,0.7000000000000001,0.2,0.7476635514018691
108,1,0.7000000000000001,0.2,0.75
109,0,0.7000000000000001,0.2,0.7431192660550459
110,1,0.7000000000000001,0.2,0.7454545454545455
111,0,0.7000000000000001,0.2,0.7387387387387387
112,0,0.7000000000000001,0.2,0.7321428571428571
113,0,0.7000000000000001,0.2,0.7256637168141593
114,1,0.7000000000000001,0.2,0.7280701754385965
115,1,0.7000000000000001,0.2,0.7304347826086957
116,0,0.7000000000000001,0.2,0.7241379310344828
117,1,0.7000000000000001,0.2,0.7264957264957265
118,1,0.7000000000000001,0.2,0.7288135593220338
119,1,0.7000000000000001,0.2,0.7310924369747899
120,1,0.7000000000000001,0.2,0.7333333333333333
1,1,0.8,0.2,1
2,1,0.8,0.2,1
3,0,0.8,0.2,0.6666666666666666
4,0,0.8,0.2,0.5
5,1,0.8,0.2,0.6
6,1,0.8,0.2,0.6666666666666666
7,1,0.8,0.2,0.7142857142857143
8,0,0.8,0.2,0.625
9,1,0.8,0.2,0.6666666666666666
10,0,0.8,0.2,0.6
11,1,0.8,0.2,0.6363636363636364
12,0,0.8,0.2,0.5833333333333334
13,1,0.8,0.2,0.6153846153846154
14,0,0.8,0.2,0.5714285714285714
15,1,0.8,0.2,0.6
16,1,0.8,0.2,0.625
17,1,0.8,0.2,0.6470588235294118
18,0,0.8,0.2,0.6111111111111112
19,1,0.8,0.2,0.631578947368421
20,1,0.8,0.2,0.65
21,1,0.8,0.2,0.6666666666666666
22,1,0.8,0.2,0.6818181818181818
23,1,0.8,0.2,0.6956521739130435
24,1,0.8,0.2,0.7083333333333334
25,1,0.8,0.2,0.72
26,0,0.8,0.2,0.6923076923076923
27,1,0.8,0.2,0.7037037037037037
28,1,0.8,0.2,0.7142857142857143
29,1,0.8,0.2,0.7241379310344828
30,1,0.8,0.2,0.7333333333333333
31,1,0.8,0.2,0.7419354838709677
32,1,0.8,0.2,0.75
33,1,0.8,0.2,0.7575757575757576
34,1,0.8,0.2,0.7647058823529411
35,1,0.8,0.2,0.7714285714285715
36,1,0.8,0.2,0.7777777777777778
37,1,0.8,0.2,0.7837837837837838
38,0,0.8,0.2,0.7631578947368421
39,0,0.8,0.2,0.7435897435897436
40,1,0.8,0.2,0.75
41,1,0.8,0.2,0.7560975609756098
42,1,0.8,0.2,0.7619047619047619
43,1,0.8,0.2,0.7674418604651163
44,0,0.8,0.2,0.75
45,1,0.8,0.2,0.7555555555555555
46,1,0.8,0.2,0.7608695652173914
47,1,0.8,0.2,0.7659574468085106
48,0,0.8,0.2,0.75
49,1,0.8,0.2,0.7551020408163265
50,1,0.8,0.2,0.76
51,1,0.8,0.2,0.7647058823529411
52,0,0.8,0.2,0.75
53,0,0.8,0.2,0.7358490566037735
54,1,0.8,0.2,0.7407407407407407
55,0,0.8,0.2,0.7272727272727273
56,1,0.8,0.2,0.7321428571428571
57,0,0.8,0.2,0.7192982456140351
58,0,0.8,0.2,0.7068965517241379
59,1,0.8,0.2,0.711864406779661
60,1,0.8,0.2,0.7166666666666667
61,0,0.8,0.2,0.7049180327868853
62,1,0.8,0.2,0.7096774193548387
63,1,0.8,0.2,0.7142857142857143
64,1,0.8,0.2,0.71875
65,0,0.8,0.2,0.7076923076923077
66,1,0.8,0.2,0.7121212121212122
67,0,0.8,0.2,0.7014925373134329
68,0,0.8,0.2,0.6911764705882353
69,1,0.8,0.2,0.6956521739130435
70,1,0.8,0.2,0.7
71,1,0.8,0.2,0.704225352112676
72,0,0.8,0.2,0.6944444444444444
73,1,0.8,0.2,0.6986301369863014
74,0,0.8,0.2,0.6891891891891891
75,1,0.8,0.2,0.6933333333333334
76,1,0.8,0.2,0.6973684210526315
77,0,0.8,0.2,0.6883116883116883
78,1,0.8,0.2,0.6923076923076923
79,0,0.8,0.2,0.6835443037974683
80,0,0.8,0.2,0.675
81,1,0.8,0.2,0.6790123456790124
82,0,0.8,0.2,0.6707317073170732
83,1,0.8,0.2,0.6746987951807228
84,0,0.8,0.2,0.6666666666666666
85,1,0.8,0.2,0.6705882352941176
86,0,0.8,0.2,0.6627906976744186
87,1,0.8,0.2,0.6666666666666666
88,0,0.8,0.2,0.6590909090909091
89,1,0.8,0.2,0.6629213483146067
90,0,0.8,0.2,0.6555555555555556
91,1,0.8,0.2,0.6593406593406593
92,1,0.8,0.2,0.6630434782608695
93,1,0.8,0.2,0.6666666666666666
94,1,0.8,0.2,0.6702127659574468
95,0,0.8,0.2,0.6631578947368421
96,1,0.8,0.2,0.6666666666666666
97,1,0.8,0.2,0.6701030927835051
98,0,0.8,0.2,0.6632653061224489
99,1,0.8,0.2,0.6666666666666666
100,1,0.8,0.2,0.67
101,0,0.8,0.2,0.6633663366336634
102,1,0.8,0.2,0.6666666666666666
103,1,0.8,0.2,0.6699029126213593
104,1,0.8,0.2,0.6730769230769231
105,1,0.8,0.2,0.6761904761904762
106,1,0.8,0.2,0.6792452830188679
107,0,0.8,0.2,0.6728971962616822
108,0,0.8,0.2,0.6666666666666666
109,0,0.8,0.2,0.6605504587155964
110,1,0.8,0.2,0.6636363636363637
111,1,0.8,0.2,0.6666666666666666
112,1,0.8,0.2,0.6696428571428571
113,1,0.8,0.2,0.672566371681416
114,1,0.8,0.2,0.6754385964912281
115,1,0.8,0.2,0.6782608695652174
116,1,0.8,0.2,0.6810344827586207
117,1,0.8,0.2,0.6837606837606838
118,1,0.8,0.2,0.6864406779661016
119,1,0.8,0.2,0.6890756302521008
120,0,0.8,0.2,0.6833333333333333
1,1,0.9,0.2,1
2,1,0.9,0.2,1
3,0,0.9,0.2,0.6666666666666666
4,1,0.9,0.2,0.75
5,1,0.9,0.2,0.8
6,1,0.9,0.2,0.8333333333333334
7,1,0.9,0.2,0.8571428571428571
8,1,0.9,0.2,0.875
9,1,0.9,0.2,0.8888888888888888
10,1,0.9,0.2,0.9
11,1,0.9,0.2,0.9090909090909091
12,1,0.9,0.2,0.9166666666666666
13,1,0.9,0.2,0.9230769230769231
14,1,0.9,0.2,0.9285714285714286
15,1,0.9,0.2,0.9333333333333333
16,1,0.9,0.2,0.9375
17,1,0.9,0.2,0.9411764705882353
18,1,0.9,0.2,0.9444444444444444
19,1,0.9,0.2,0.9473684210526315
20,1,0.9,0.2,0.95
21,1,0.9,0.2,0.9523809523809523
22,1,0.9,0.2,0.9545454545454546
23,1,0.9,0.2,0.9565217391304348
24,0,0.9,0.2,0.9166666666666666
25,1,0.9,0.2,0.92
26,0,0.9,0.2,0.8846153846153846
27,1,0.9,0.2,0.8888888888888888
28,1,0.9,0.2,0.8928571428571429
29,1,0.9,0.2,0.896551724137931
30,0,0.9,0.2,0.8666666666666667
31,1,0.9,0.2,0.8709677419354839
32,1,0.9,0.2,0.875
33,1,0.9,0.2,0.8787878787878788
34,0,0.9,0.2,0.8529411764705882
35,1,0.9,0.2,0.8571428571428571
36,1,0.9,0.2,0.8611111111111112
37,1,0.9,0.2,0.8648648648648649
38,1,0.9,0.2,0.868421052631579
39,1,0.9,0.2,0.8717948717948718
40,1,0.9,0.2,0.875
41,1,0.9,0.2,0.8780487804878049
42,0,0.9,0.2,0.8571428571428571
43,1,0.9,0.2,0.8604651162790697
44,1,0.9,0.2,0.8636363636363636
45,1,0.9,0.2,0.8666666666666667
46,0,0.9,0.2,0.8478260869565217
47,1,0.9,0.2,0.851063829787234
48,1,0.9,0.2,0.8541666666666666
49,1,0.9,0.2,0.8571428571428571
50,1,0.9,0.2,0.86
51,0,0.9,0.2,0.8431372549019608
52,1,0.9,0.2,0.8461538461538461
53,1,0.9,0.2,0.8490566037735849
54,1,0.9,0.2,0.8518518518518519
55,1,0.9,0.2,0.8545454545454545
56,1,0.9,0.2,0.8571428571428571
